,,,passing,Adj,"I watched the passing procession.
",پکوُن، چلوُن، گُزرن وول,مےٚ وُچھ پکوُن جلوسہٕ۔,گزرتے ہوئے، چلتے ہوئے,میں نے گزرتے ہوئے جلوس کو دیکھا۔,,,,,,
,,,passing,N,"His passing has been a shock for many. 
",مرُن,تٔمۍ سُنٛد مرُن چُھ واریاہن ہِنٛدِ خٲطرٕ ہیٚہہ۔,انتقال,"ان کا انتقال بہت سے لوگوں کے لیے صدمہ ہے۔
",,,,,,
,,,passion,N,"One must have control over one's passions.
",جزبہٕ، جوش,أکِس انسانس گژھِ پنٛنین جذبن پٮ۪ٹھ قابو آسُن۔,جذبات,ایک انسان کو اپنے جزباتو پر قابو رکھنا ضروری ہے۔,,,,,,
,,,passion,N,"She has a passion for music.
",شوق، دیوانگی,تٔمِس چُھ موسیٖقی ہُنٛد شوق۔,شوق، آرزو,اسے موسیقی کا شوق ہے۔,,,,,,
,,,passport,N,"Many refugees have arrived at the border without passports.
",پاسپورٹ,واریاہ مُہاجر چھِ پاسپورٹو روٚستُے سرحدس پٮ۪ٹھ وٲتۍمٕتۍ۔,پاسپورٹ,بہت سے مہاجرین بغیر پاسپورٹ کے سرحد پر پہنچے ہیں۔,,,,,,
,,,past,Adj,"She has been ill for the past four days.
",پٔتِۍ مٮ۪ن,سۄ ٲس پٔتۍمٮ۪و ژورو دۄہو پٮ۪ٹھ بٮ۪مار۔,گزشتہ,وہ گزشتہ چار دنوں سے بیمار تھیں۔,,,,,,
,,,past,Adv,,نزدیٖک، نِش,سُہ پوٚک کھیل کِس مٲدانس نزدیٖک وارٕ وارٕ۔,پاس، نزدیک,وہ کھیل کے میدان کے پاس دھیرے دھیرے چلا۔,,,,,,
,,,past,N,"In the past, scientists had to rely on cutting up dead brains to find out about living ones.
",برٛونٛہہ کالہِ، ماضی,برٛونٛہہ کالہِ اوس ساینس دانن زِنٛدن مُتعلق دریافت کرنہٕ باپتھ مۄردٕ دٮ۪ماغ ژٔٔٹِتھ تٔتھۍ پٮ۪ٹھ بروسہٕ کرُن پٮ۪وان۔,ماضی,ماضی میں، سائنسدانوں کو زندہ لوگوں کے بارے میں جاننے کے لیے مردہ دماغوں کو کاٹنے پر انحصار کرنا پڑتا تھا۔,,,,,,
,,,past,Prep,"This issue is past her understanding.
",نٮ۪بر,یہِ مسلہٕ چُھ تٔمۍ سٕنٛدِ سمجہٕ نٮ۪بر۔,باہر,یہ مسئلہ اس کی سمجھ سے باہر ہے۔,,,,,,
,,,past,Prep,"Her grandmother is past eighty five.
",پیٚٹھۍ، زیادٕ، ہیوٚر,تٔمۍ سٕنٛز نانۍ چھےٚ وٲنٛسہِ پانٛژشیٖت پٮ۪ٹھۍ۔,اوپر,اس کی دادی کی عمر پچاسی سے اوپر ہے۔,,,,,,
,,,paste,N,"Close the envelope with the paste.
",گونٛد,لِفافہٕ کر گونٛدٕ سۭتۍ بنٛد۔,گوند,لفافے کو گوند سے بند کریں۔,,,,,,
,,,paste,N,"Turmeric and sandalwood paste works as a good antiseptic.
",پیسٹ,لیٚدٕر تہٕ ژنٛدنُک پیسٹ چُھ أکِس جان جراثیٖم کش کِس طورس پیٚٹھ کٲم کران۔,پیسٹ,ہلدی اور چندن کی لکڑی کا پیسٹ ایک اچھے جراثیم کش کا کام کرتا ہے۔,,,,,,
,,,paste,VT,"Let's paste the posters on the walls.
",لاگُن،چِپکاوُن,ؤلِو یِم پوسٹڑ لاگو دیوارن پٮ۪ٹھ۔,چپکانا,آئیے دیواروں پر پوسٹر چپکاتے ہیں۔,,,,,,
,,,pastor,N,"The new pastor has an authoritative voice.
",پادٕرۍ,نٔوِس پادرِس چھےٚ حٲکمانہٕ آواز۔,پادری,نئے پادری کی آواز حاکم مجاز ہے۔,,,,,,
,,,pasture,N,"The pastures have turned fresh and green in the rain.
",گاسہٕ چرٲے,روٗدس منٛز چھےٚ گاسہٕ چراے تازٕ تہٕ سبٕز گٔمٕژ۔,چراگاہ,بارش میں چراگاہیں تازہ اور سبز ہو گئی ہیں۔,,,,,,
,,,pasture,N,"There is no more pasture left for the cows.
",گاسہٕ,گٲون خٲطرٕ چُھنہٕ کِہین تہِ گاسہٕ ہُریومُت۔,گاسہٕ,گایوں کے لیے اب کوئی گاس باقی نہیں رہا۔,,,,,,
,,,patch,N,"She was wearing a yellow dress with green patches on the flair.
",پیچ، پیٖس، ٹُکرٕ,تٔمِس اوس لیوٚدُر فراق لٲگِتھ یتھ دامنس پٮ۪ٹھ سبز پیچ ٲسۍ۔,پیچ,اس نے پیلے رنگ کا لباس پہنا ہوا تھا جس کے دامن پر سبز پیچ لگے تھے۔,,,,,,
,,,patch,N,"You need a patch for your wound.
",دَوہ پٔٹ,ژےٚ چھےٚ زخمہٕ خٲطرٕ دوا پچہِ ہٕنٛز ضروٗرت۔,پٹی,آپ کو اپنے زخم کے لیے ایک پٹی کی ضرورت ہے۔,,,,,,
,,,patch,N,"The white horse had a black patch on its forehead.
",داگ,سفیٖد گُرِس اوس ڈٮ۪کس پٮ۪ٹھ کرٛہُن داغ۔,دھبہ، ٹیکہ,"سفید گھوڑے کے ماتھے پر کالا داگ تھا۔
",,,,,,
,,,patch,V,"They tried to patch the leaking roof.
",مرمت کرٕنۍ، جوڑ دیُن,تِمو کٔر گٔدۍ دار چھتس مرمت کرنٕچ کوٗشِش۔,مرمت کرنا، پیوند کرنا,انہوں نے ٹپکتی ہوئی چھت کی مرمت کرنے کی کوشش کی۔,,,,,,
,,,patent,Adj,"He has put forward a patent question.
",واضِح، ظٲہر,تٔمۍ پرٛژھ اکھ واضح سوال۔,سیدھا، سادہ، روشن,اس نے ایک سیدھا سوال پوچھا۔,,,,,,
,,,path,N,"Hardwork is the path to success.
",وتھ,محنت چھےٚ کامیٲبی ہِنٛز وتھ۔,راستہ، راہ عمل,محنت کامیابی کا راستہ ہے۔,,,,,,
,,,path,N,"This path leads to the river through the forest.
",وتھ,یہِ وتھ چھِ جنٛگلہٕ مٔنٛزۍ دٔریاوس کُن واتناوان۔,راستہ,یہ راستہ جنگل میں سے دریا تک جاتا ہے۔,,,,,,
,,,path,N,"They follow the path of truth and non-violence.
",وتھ,تِم چھِ پزرٕ تہٕ امنہٕ چہِ وتہِ پٮ۪ٹھ پکان۔,راہ,وہ سچائی اور عدم تشدد کے راہ پر چلتے ہیں۔,,,,,,
,,,pathology,N,"She has taken up pathology as her major subject.
",علم الامراض,تٔمۍ چُھ علم الامراض اہم موضوٗع کِس طورس پیٚٹھ روٚٹمُت۔,علمِ تشخیصِ امراض، پیتھالوجی,اس نے علمِ تشخیصِ امراض کو اپنے اہم مضمون کے طور پر لیا ہے۔,,,,,,
,,,patience,N,"I don't have patience.
",صبٕر، برداشت، تاب,مےٚ چُھ نہٕ صبر۔,صبر,مجھ میں صبر نہیں ہے۔,,,,,,
,,,patient,Adj,"She is a patient listener.
",صٲبِر,سۄ چھےٚ اکھ صٲبِر بوزن واجیٚنۍ۔,صابر، حلیم، متحمل مزاج,وہ صابر سننے والی ہے۔,,,,,,
,,,patient,N,"This patient is suffering from malaria.
",مٔریٖض، بیمار، زیرِعلاج شخٕص,یہِ بٮ۪مار چُھ ملیریا بٮ۪مارِ ہُنٛد شِکار.,مریض، زیر علاج شخص، بیمار,یہ مریض ملیریا کا شکار ہے۔,,,,,,
,,,patrol,N,"There is a police patrol at the end of the road.
",فوجی گشت,سڑکہِ ہِنٛدِس انٛدس پٮ۪ٹھ چُھ فوجی گشت۔,گشت، گشت آوری,سڑک کے آخر میں پولیس کا گشت ہے۔,,,,,,
,,,patrol,VTI,"There are troops that regularly patrol along the border.
",گشت کرُن، پہرٕ دیُن، حفاظت کرٕنۍ,تتہِ چھِ فوجی یِم وقتن فوقتن سرحدس گشتہٕ کران چھِ۔,گشت کرنا، نگرانی کرنا,وہاں ایسے فوجی ہیں جو سرحد پر باقاعدگی سے گشت کرتے ہیں۔,,,,,,
,,,pattern,N,"She bought a book of wallpaper patterns.
",نٔموٗنہٕ، نقشہٕ,تمہِ أنۍ وال پیپرن ہِنٛدیٚن نموٗنن ہِنٛز اکھ کِتاب۔,نقش، نمونہ,اس نے وال پیپر کے نقشوں کی ایک کتاب خریدی۔,,,,,,
,,,pattern,N,"The company's export policy set the pattern for other companies.
",مِثال,کمپنی ہِنٛدِ برآمدی منصوٗبن کٔر باقین کمپنِین خٲطرٕ مِثال قٲیِم۔,مثال، طریقہ، انداز,کمپنی کی برآمدی پالیسی نے دوسری کمپنیوں کے لیے مثال قائم کی۔,,,,,,
,,,pattern,V,"I used to pattern myself according to my big sister.
",نقٕل کٔرِتھ بناوُن,بہٕ ٲسٕس بجہِ پنٛنہِ ہِنٛز نقل کٔرِتھ پنُن پان تٔسۍ ہیٛوٗ بناوان۔,طرزس پر بنانا,میں خود کو اپنی بڑی بہن کے طرز پر بناتی تھی۔,,,,,,
,,,pattern,Adj,"I like these patterned wallpapers.
",نموٗنہٕ دار,مےٚ چھِ یِم نموٗنہٕ دار وال پیپر خۄش کران۔,نمونہ دار، نمونہ یافتہ,مجھے یہ نمونہ دار والے وال پیپر پسند ہیں۔,,,,,,
,,,pause,VI,"He paused before answering my question.
",ٹٔھرُن، رُکُن,میٲِس سوالس جواب دِنہٕ بروٚنٛہہ ٹھہریوو سُہ۔,رکنا، ٹھہرنا,میرے سوال کا جواب دینے سے پہلے وہ رک گیا۔,,,,,,
,,,pause,N,"He went out during a pause in the conversation.
",وقفہٕ,کتھ باتھِ منٛز وقفس دوران درٛاو سُہ نٮ۪بر۔,وقفہ,بات چیت کے وقفے کے دوران وہ باہر چلا گیا۔,,,,,,
,,,pay,V,"You have to pay for your behaviour.
",قۭمت چُکاوُن، معاوضہٕ دیُن,ژےٚ چُھی پنٛنہِ سلوٗک خٲطرٕ قٕمت چکاوُن۔,قیمت ادا کرنا,آپ کو اپنے رویے کی قیمت ادا کرنی ہوگی۔,,,,,,
,,,pay,N,"They will get their pay by the end of this month.
",تنخواہ,تِمن میلہِ ییٚمہِ رٮ۪تہٕ کِس ٲخرس تانۍ تنخواہ۔,تنخواہ,انہیں اس ماہ کے آخر تک تنخواہ مل جائے گی۔,,,,,,
,,,pay,VTI,"He pays less to his employees. 
",تنخواہ دیُن، پونٛسہٕ دِنۍ,سُہ چُھ پنٛنیٚن مُلٲزمن کم تنخواہ دِوان۔,تنخواہ دینا، ادا کرنا,"وہ اپنے ملازمین کو کم تنخواہ دیتا ہے۔ 
",,,,,,
,,,pay,VTI,"He will pay for all his evil deeds.
",سزا میلُن، سزا تُلُن,تٔمِس میلہِ پنٛنٮ۪ن تمام بد کامٮ۪ن ہُنٛد سزا۔,بدلہ ملنا، انجام ملنا، سزا ملنا,وہ اپنے تمام برے کاموں کا بدلہ ملے گا۔,,,,,,
,,,pay,VTI,It pays to be honest with the taxman.,فٲیدٕ منٛد آسُن,ٹٮ۪کس رَٹن وٲلِس سۭتۍ ایٖمانٛدار روزُن چُھ فٲیدٕ منٛد۔,فایدہ مندہونا,ٹیکس لینے والے کے ساتھ ایماندار ہونا فایدہ مند ہوتا ہے۔,,,,,,
,,,payment,N,"Give me my payment.
",پونٛسہٕ، رقم,مےٚ دیٖو پنُن پونٛسہٕ۔,ادائیگی,مجھے میری ادائیگی دو۔,,,,,,
,,,peace,N,"After the sudden outbreak of war, now there is peace in the country.
",امن,اچانک جنٛگ وۄتھنہٕ پتہٕ چُھ وۄنۍ مُلکس منٛز امن۔,امن,اچانک جنگ چھڑ جانے کے بعد اب ملک میں امن ہے۔,,,,,,
,,,peace,N,"She has lost her peace of mind.
",سکوٗن,تٔمِس چُھ دٮ۪مٲغی سکوٗن روومُت۔,سکون,وہ اپنا ذہنی سکون کھو چکی ہے۔,,,,,,
,,,peaceful,Adj,"She spent a peaceful evening in the meadows.
",سکون وول، پُر امُن,تمہِ گُزٲرۍ سبزارس منٛز اکھ سکوٗن وول شام۔,پرسکون,اس نےسبزہ زاروں میں ایک پرسکون شام گزاری۔,,,,,,
,,,peak,N,"K2 is the highest peak in India.
",تیٚنتول,کے ٹوٗ چُھ ہنٛدوستانس منٛز ساروٕے کھۄتہٕ بوٚڈ تینتول۔,چوٹی,K2 ہندوستان کی بلند ترین چوٹی ہے۔,,,,,,
,,,peak,V,"Land prices have peaked now-a-days.
",کھسُن,از کل چُھ زمیٖنس قۭمت واریاہ کھوٚتمُت۔,عروج پر پہنچنا,زمین کی قیمتیں آج کل عروج پر پہنچی ہیں۔,,,,,,
,,,peculiar,Adj,"She's a peculiar child.
",عٔجیٖب، مخصوٗص,سۄ چھےٚ اکھ عٔجیٖب بچی۔,خاص، مخصوص، انوکھا، نرالا,"وہ ایک خاص بچی ہے۔
",,,,,,
,,,peer,N,"In cricket, Tendulkar has no peer as far as batting is concerned.
",جورٕ، ہم درجہ، سٲتھی,کِرکٹس منٛز یوٚتام بیٹِنٛگ ہُنٛد تعلق چُھ، ٹٮ۪نٛڑُلکرس چُھ نہٕ کانٛہہ جورٕ۔,ہم مرتبہ، ہمسر، ساتھی,کرکٹ میں جہاں تک بیٹنگ کا تعلق ہے، ٹنڈولکر کا کوئی ہم مرتبہ نہیں ہے۔,,,,,,
,,,peer,V,"The driver was peering to read the road sign.
",غورٕ سان وُچھن,گٲڑۍ چلاون وول اوس سڑکہِ ہُنٛد نشان پرنہٕ چہِ کوٗشِشہِ منٛز غورٕ سان وٕچھان۔,غور سے دیکھنا,ڈرائیور سڑک کے نشان کو پڑھنے کی کوشش میں غور سے دیکھ رہا تھا۔,,,,,,
,,,peeve,V,"I am already sad because of my half yearly results, so please do not peeve me further.
",ریٚژھِ تُلُن، تُلُن,بہٕ چُھس پنٛنیٚو شیٚش ماہ نتیٖجو کِنۍ گۄڈے پریشان، مہربٲنی کٔرِتھ مہ تُل مےٚ امہِ پتہٕ تہِ ریٚژھِ۔,چڑانا، تنگ کرنا، پریشان کرنا,میں اپنے ششماہی نتائج کی وجہ سے پہلے ہی اداس ہوں، اس لیے براہ کرم مجھے مزید نہ چڑایں۔,,,,,,
,,,pen,N,"I have an infinite number of pens in my home.
",قلم,مےٚ چھِ گرِ لاتعداد قلم۔,قلم,میرے گھر میں لاتعداد قلم ہیں۔,,,,,,
,,,pen,V,"He penned a beautiful letter yesterday.
",لیٚکُھن، لٮ۪کھُن,تٔمۍ لیٚچھۍ راتھ اکھ خوٗبصوٗرت چِٹھۍ۔,لکھا,اس نے کل ایک خوبصورت خط لکھا۔,,,,,,
,,,pen,V,"She feels penned in by her life as a housewife.
",بنٛد گژُھن,تٔمِس چھےٚ پنٕنۍ زِندگی بطورِ اکھ گریلو زنان بنٛد گٔمٕژ باسان۔,قید ہونا,وہ ایک گھریلو خاتون کے طور پر اپنی زندگی قید ہوئی محسوس کر رہی ہیں۔,,,,,,
,,,pen,N,"I have made a beautiful pen for my animals.
",گان، موٚر,مےٚ چُھ پنٛنیٚن جانورن خٲطرٕ اکھ خۄشوُن گان بنوومُت.,گھر، پنٛجرہ,میں نے اپنے جانوروں کے لیے ایک خوبصورت گھر بنایا ہے۔,,,,,,
,,,penalty,N,"In library you have to pay a penalty for returning a book late.
",جُرمانہٕ، لگہٕ,کُتب خانس منٛز چُھ وقتہٕ پتہٕ کِتاب واپس کرنس پٮ۪ٹھ جُرمانہٕ برُن پٮ۪وان۔,جرمانہ، ہرجانہ,کتب خانے میں آپ کو کتاب دیر سے واپس کرنے پر جرمانہ ادا کرنا پڑتا ہے۔,,,,,,
,,,pencil,N,"Have you sharpened your pencil?
",پینسَل,ژےٚ چُھتھٕ پنُن پینسل گوٚرمُت؟,پنسل,کیا آپ نے اپنی پنسل کو تیز کیا ہے؟,,,,,,
,,,pencil,V,"She penciled a beautiful room.
",خاکہٕ بناوُن، شکٕل بناوٕنۍ، بناوُن، لیٚکُھن,تمہِ بنوو اکہِ خوٗبصوٗرت کُٹھیُک خاکہٕ۔,قلم بند کرنا، بنانا,اس نے ایک خوبصورت کمرہ قلم بند کیا۔,,,,,,
,,,pending,Adj,"He has so much pending work in the office.
",نا مُکمل,تٔمِس چھےٚ دفترس منٛز واریاہ کٲم نامُکمل۔,نامکمل، زیر سماعت، باقی,ان کے دفتر میں کافی زیادہ نامکمل کام ہیں۔,,,,,,
,,,penetrate,V,"The surgeons knife penetrated deep into the patient's body.
",ژانُن، اژُن، ترُن,جرٲحی کرن وٲلۍ سٕنٛز شرٛاکھ ژایہِ بٮ۪مار سٕنٛدِس جسمس منٛز واریاہ انٛدر۔,گھس جانا، چھیدنا، سوراخ کرنا، داخل ہونا,سرجن کا چاقو مریض کے جسم میں گہرائی تک گھس گیا۔,,,,,,
,,,penetrating,Adj,"A penetrating cry was heard from neighbour's house.
",بڑِ، تیز، کَنن تٔرِتھ گژھن وول,ہمساین ہٕنٛدِ گرٕ منٛز آیہِ کَنن تٔرِتھ گژھن واجیٚنۍ کرٛٮ۪کھ بوزنہٕ۔,کانوں میں چُبنے والی، تیز، زور کی,پڑوسی کے گھر سے کانوں میں چبنے والی آواز سنایی دی۔,,,,,,
,,,penny,N,"I have a penny in my wallet.
",دوٚمبٕرۍ,"مےٚ چھےٚ بٔٹوس منٛز اکھ دوٚمبٕرۍ۔
",سکہ، تانبے کا سکہ,میرےبٹوے میں ایک سکہ ہے۔,,,,,,
,,,people,N,"I met many people in the conference.
",لُکھ، لوٗکھ,بہٕ سمکھیوس کانفرنسہِ منٛز واریاہن لوٗکن۔,لوگ,میں کانفرنس میں بہت سے لوگوں سے ملا۔,,,,,,
,,,people,N,"I love people of my country.
",خلق,مےٚ چھِ پنٛنہِ ملکٕکۍ خلق واریاہ پسنٛد۔,باشندے، لوگ,مجھے اپنے ملک کے باشندوں سے پیار ہے۔,,,,,,
,,,people,N,"They are warlike people.
",ذات، قوم,تِم چھِ جنٛگجوٗ ذٲژٕ۔,لوگ,یہِ جنگجو لوگ ہیں۔,,,,,,
,,,people,N,"The people of Russia were ruled by Tzar kings.
",عوام,روٗس کِس عوامس پٮ۪ٹھ ٲس زار بادشاہو حکوٗمت کٔرمٕژ۔,لوگ، باشندے,روس کے لوگوں پر زار بادشاہوں کی حکومت تھی۔,,,,,,
,,,people,N,"He needs the support of the people.
",لُکھ,تٔمِس چھِ لُکن ہِنٛز حمایت ضروٗرت۔,عوام,اسے عوام کی حمایت کی ضرورت ہے۔,,,,,,
,,,people,N,"The chief minister will be elected by the people.
",عوام,وزیرِ اعلی یی عوام کہِ دٔسۍ مُنتخب کرنہٕ۔,عوام,وزیر اعلیٰ کا انتخاب عوام کے ذریعہ کیا جاٮٔے گا۔,,,,,,
,,,people,N,"My people are very good in nature.
",نفر، رِشتہٕ دار,میٲنۍ نفر چھِ مِزازٕ کِنۍ واریاہ اصٕل۔,لوگ، رشتہ دار,میرے لوگ فطرت کے لحاظ سے بہت اچھے ہیں۔,,,,,,
,,,pepper,N,"Pepper has got a special place in ayurveda to make some kinds of medicines.
",مرٕژ,مرژس چھِ آیُر ویداہس منٛز کیٚنٛژن قٕسمن ہٕنٛدۍ دوا بناونہٕ خٲطرٕ اکھ خاص اہمیت۔,کالی مرچ,کالی مرچ کو کچھ قسم کی دوائیں بنانے کے لیے آیوروید میں ایک خاص مقام حاصل ہے۔,,,,,,
,,,per,prep,"He gets Rs.30 per day.
",فی,تٔمِس چھےٚ فی دۄہ ترٛہہہ رۄپیہِ میلان۔,فی دن,اسے فی دن تیس روپے ملتے ہیں۔,,,,,,
,,,percent,N,"Over 70 percent of the families in this area own a telephone.
",فی صٔدی،فی صد,یتھ علاقس منٛز چُھ ستتھ فیصدی کھۄتہٕ زیادٕ عیالن ٹیلہِ فون۔,فیصد,اس علاقے کے ستر فیصد سے زیادہ خاندانوں کے پاس ٹیلی فون ہے۔,,,,,,
,,,percentage,N,"The sales girls get a percentage on each product they sell.
",فی صٔدی,سیلز گٔرلن چُھ پرٛٮ۪تھ تتھ چیٖزس پٮ۪ٹھ کیٚنٛہہ فیصدی میلان یہِ تِم کٕنان چھِ۔,فیصد,سیلز گرلز اپنی فروخت کردہ ہر چیز پر کچھ فیصدی حاصل کرتی ہیں۔,,,,,,
,,,percentage,N,"What percentage of the students is awarded a fellowship?
",فیٖصد,کٕتیاہ فیٖصد طٲلبہِ علمن چھےٚ فیٚلوشِپ میلان۔,فیصد,کتنے فیصد طلباء کو فیلوشپ دی جاتی ہے۔,,,,,,
,,,perception,N,"The teachers should improve one's power of perception.
",سونٛچ سمجھ,وۄستادن پزِ انسان سٕنٛدِ سونٛچ سمجھُک طاقت بڑاوُن۔,ادراک، سمجھ,اساتذہ کو ایک اِنسان کی قوتہِ ادراک کو بہتر بنانا چاہیے۔,,,,,,
,,,perception,N,"My perception of the problem is quite different. 
",تصوُر، وٲقفِیت، سَمجھ,مسلس مُتعلق میون تصوُر چُھ واریاہ الگ۔,گمان,"مسئلہ کے بارے میں میرا گمان بالکل مختلف ہے۔
",,,,,,
,,,perfect,Adj,"This car is very old but is in almost perfect condition.
",جان، ٹھیٖک، صحیح,یہِ گٲڈۍ چھےٚ واریاہ پرٛٲنۍ مگر چھےٚ جان حالتس منٛز۔,بہترین,یہ گاڑی بہت پرانی ہے لیکن بہترین حالت میں ہے۔,,,,,,
,,,perfect,Adj,"This is a perfect set of cutlery.
",مُکمل، پوٗرٕ,یہِ چُھ چُھرِ کانٛٹن تہٕ چمچن ہُنٛد مُکمل سیٹ۔,مکمل,یہ کٹلری کا مکمل سیٹ ہے۔,,,,,,
,,,perfect,Adj,"This is the perfect copy of the original document.
",صحیح، ٹھیٖک,یہِ چُھ اصلی دستاویزُک صحیح نقل۔,مکمل,یہ اصل دستاویز کی مکمل کاپی ہے۔,,,,,,
,,,perfect,Adj,"A perfect score made by the opening batsman gives hope to win the game.
",بہترین، جان,اوپنِنٛگ بیٹس مین سٕندِ بہترین سُکور بناونہٕ سۭتۍ چھےٚ کھیل زیننٕچ وۄمید پٲدٕ گژھان۔,بہترین,اوپننگ بلے باز کی طرف سے بنایا گیا ایک بہترین اسکور کھیل جیتنے کی امید دلاتا ہے۔,,,,,,
,,,perfect,Adj,"They speak perfect French.
",صحیح,سُہ چُھ صحیح فرینچ بولان۔,مکمل، کامل,وہ مکمل فرانسیسی بولتے ہیں۔,,,,,,
,,,perfect,V,"She is an artist who spent years perfecting her creativity.
",تکمیٖلس واتناوُن، تکمیٖل کرُن,سۄ چھےٚ اکھ فنکار ییٚمۍ پنٕنۍ تخلیٖقی صلٲحیژ تکمیٖلس واتناونس منٛز ؤری واد دِتۍ۔,تکمیل کرنا، کامل بنانا,وہ ایک فنکار ہے جس نے اپنی تخلیقی صلاحیتوں کو تکمیل کرنے کے لیے برسوں گزارے۔,,,,,,
,,,perfectly,Adv,"Now I am feeling perfectly well.
",بِلکُل، پوٗرٕ پٲٹھۍ,وۄنۍ چُھس بہٕ بِلکُل ٹھیٖک۔,بالکل,اب میں بالکل ٹھیک محسوس کر رہا ہوں۔,,,,,,
,,,perfectly,Adv,"The patient is perfectly alright now.
",بِلکُل,بٮ۪مار چُھ وۄنۍ بِلکُل ٹھیٖک۔,مکمل طور پر,مریض اب مکمل طور پر ٹھیک ہے۔,,,,,,
,,,perfectly,Adv,"That sweater fits you perfectly. 
",جان پٲٹھۍ,یہِ بٔنیان چھےٚ ژےٚ جان پٲٹھۍ واتان۔,بالکل صحیح طریقے سے,یہ بنیان آپ کو بالکل صحیح طریقے سے آتا ہے۔,,,,,,
,,,perfectly,Adv,"She is perfectly alright.
",پوٗرٕ پٲٹھۍ,سۄ چھےٚ پوٗرٕ پٲٹھۍ ٹھیٖک۔,بالکل,وہ بالکل ٹھیک ہے۔,,,,,,
,,,perform,V,"The play was first performed in the late 80's.
",پیٚش کرُن,یہِ ڈراما اوس گۄڈٕ ۱۹۸٠ کِس ٲخری حِصس منٛز پیش کرنہٕ آمُت۔,پیش کرنا، انجام دینا,یہ ڈرامہ پہلی بار 80 کی دہائی کے آخر میں پیش کیا گیا تھا۔,,,,,,
,,,performance,N,"Let's go and attend the performance of the singer.
",اداکٲری، پروگرام,ؤلِو گژھو تہٕ اداکار سٕنٛزٕ اداکٲری منٛز کرو شِرکت۔,اداکاری، پروگرام,چلیں اور گلوکار کی اداکاری میں شرکت کریں۔,,,,,,
,,,performance,N,"This is a fantastic performance of Lata Mangeshkar.
",اداکٲری,یہِ چھےٚ لتا منٛگیشکرن اکھ بہترین اداکٲری۔,اداکاری,یہ لتا منگیشکر کی ایک بہترین اَداکاری ہے۔,,,,,,
,,,performance,N,"It was an impressive performance of cricket players of India.
",کارکردٕگی,یہِ ٲس ہنٛدوستان کٮ۪ن کِرکٹ کھِلاڑٮ۪ن ہٕنٛز مُتٲثِر کرن واجیٚنۍ کارکردگی۔,کارکردگی,یہ ہندوستان کے کرکٹ کھلاڑیوں کی شاندار کارکردگی تھی۔,,,,,,
,,,performance,N,"I am extremely impressed by his performance.
",کٲم,بہٕ چُھس تٔمۍ سٕنٛزِ کامہِ سۭتۍ سیٚٹھا زیادٕ مُتٲثِر۔,کارکردگی,میں اس کے کام سے بے حد متاثر ہوں۔,,,,,,
,,,performance,N,"I am not satisfied with your performance of duties.
",عمل،کٲم,بہٕ چُھس نہٕ چانہِ فرٲیض انٛجام انٛنہٕ چہِ عملہِ خۄش۔,انجام دہی,میں آپ کے فرائض کی انجام دہی سے مطمئن نہیں ہوں۔,,,,,,
,,,perhaps,Adv,"Perhaps I may not attend the class tomorrow.
",شاید,شاید ہٮ۪کہٕ نہٕ بہٕ پگاہ کلاسس منٛز یِتھ۔,شاید,شاید میں کل کلاس میں نہ جا سکوں۔,,,,,,
,,,perhaps,Adv,"It is perhaps the best known of his works.
",شاید,شاید چھےٚ یہِ تٔمۍ سٕنٛزن کامٮ۪ن منٛز ساروٕے کھۄتہٕ زیادٕ مشہوٗر۔,شاید,یہ شاید ان کے کاموں میں سب سے زیادہ مشہور ہے۔,,,,,,
,,,period,N,"This statue was made during Akbar's period.
",وقت,یہِ مُجسمہٕ اوس اشوک سٕنٛدس وقتس منٛز بناونہٕ آمُت۔,دور,"یہ مجسمہ اکبر کے دور میں بنایا گیا تھا۔
",,,,,,
,,,period,N,"A movie is also made on the jurrasic period.
",دور,جُراسِک دورس پیٚٹھ چھےٚ اکھ فِلِم تہِ بناونہٕ آمٕژ۔,دور,"جراسک دور پر ایک فلم بھی بنی ہے۔
",,,,,,
,,,period,N,"She consulted the doctor for periods.
",محوٲری,تمہِ کوٚر پنٛنہِ محوٲری خٲطرٕ ڈاکٹرس سۭتۍ مشورٕ۔,ماہواری، حیض,اس نے اپنی ماہواری کے لیے ڈاکٹر سے مشورہ کیا۔,,,,,,
,,,permanent,Adj,"She has now got a permanent job in a school.
",مُستقِل,تٔمِس چھےٚ وۄنۍ مدرَسس منٛز مشتقل نوکری میلیمٕژ۔,مستقل,اسے اسکول میں اب مستقل ملازمت مل گئی ہے۔,,,,,,
,,,permission,N,"She has got the permission to enter the school.
",اِجازت,تٔمِس چُھ مدرَسس منٛز اژنُک اجازت میوٗلمُت۔,اجازت,اسے اسکول میں داخلے کی اجازت مل گئی ہے۔,,,,,,
,,,permit,N,"No one can enter school premises without a permit.
",اِجازت،اِختیار,کانٛہہ تہِ ہیٚکہِ نہٕ سکوٗل کِس احاطس منٛز اجازت ورٲے أژِتھ۔,اجازت نامہ، پرمٹ,اجازت نامے کے بغیر کوئی بھی سکول کے احاطے میں داخل نہیں ہو سکتا۔,,,,,,
,,,permit,V,"The security gaurd permitted the students into the museum.
",اِجازت دیُن,چوٗکۍ درن دیُت طٲلبِ علمن عجٲیب گَرس منٛز اژنُک اِجازت۔,اجازت دینا، منظوری دینا,سیکورٹی گارڈ نے طلباء کو عجایب گر میں جانے کی اجازت دی۔,,,,,,
